4,3,11,4,7,5,6,5,4,4,5,4,4,16,5,5,32
3,11,4,7,5,6,5,4,4,5,4,4,16,5,5,4,32
11,4,7,5,6,5,4,4,5,4,4,16,5,5,4,5,32
4,7,5,6,5,4,4,5,4,4,16,5,5,4,5,6,32
7,5,6,5,4,4,5,4,4,16,5,5,4,5,6,5,32
5,6,5,4,4,5,4,4,16,5,5,4,5,6,5,11,32
6,5,4,4,5,4,4,16,5,5,4,5,6,5,11,18,32
5,4,4,5,4,4,16,5,5,4,5,6,5,11,18,4,32
4,4,5,4,4,16,5,5,4,5,6,5,11,18,4,5,32
4,5,4,4,16,5,5,4,5,6,5,11,18,4,5,5,32
5,4,4,16,5,5,4,5,6,5,11,18,4,5,5,5,32
4,4,16,5,5,4,5,6,5,11,18,4,5,5,5,5,32
4,16,5,5,4,5,6,5,11,18,4,5,5,5,5,5,32
16,5,5,4,5,6,5,11,18,4,5,5,5,5,5,2,32
5,5,4,5,6,5,11,18,4,5,5,5,5,5,2,5,32
5,4,5,6,5,11,18,4,5,5,5,5,5,2,5,11,32
4,5,6,5,11,18,4,5,5,5,5,5,2,5,11,4,32
5,6,5,11,18,4,5,5,5,5,5,2,5,11,4,4,32
6,5,11,18,4,5,5,5,5,5,2,5,11,4,4,5,32
5,11,18,4,5,5,5,5,5,2,5,11,4,4,5,5,25
11,18,4,5,5,5,5,5,2,5,11,4,4,5,5,5,25
18,4,5,5,5,5,5,2,5,11,4,4,5,5,5,4,25
4,5,5,5,5,5,2,5,11,4,4,5,5,5,4,5,25
5,5,5,5,5,2,5,11,4,4,5,5,5,4,5,3,25
5,5,5,5,2,5,11,4,4,5,5,5,4,5,3,11,25
5,5,5,2,5,11,4,4,5,5,5,4,5,3,11,6,25
5,5,2,5,11,4,4,5,5,5,4,5,3,11,6,11,25
5,2,5,11,4,4,5,5,5,4,5,3,11,6,11,5,25
2,5,11,4,4,5,5,5,4,5,3,11,6,11,5,5,25
5,11,4,4,5,5,5,4,5,3,11,6,11,5,5,5,25
11,4,4,5,5,5,4,5,3,11,6,11,5,5,5,4,25
4,4,5,5,5,4,5,3,11,6,11,5,5,5,4,6,25
4,5,5,5,4,5,3,11,6,11,5,5,5,4,6,11,25
5,5,5,4,5,3,11,6,11,5,5,5,4,6,11,13,25
5,5,4,5,3,11,6,11,5,5,5,4,6,11,13,5,25
5,4,5,3,11,6,11,5,5,5,4,6,11,13,5,5,25
4,5,3,11,6,11,5,5,5,4,6,11,13,5,5,5,25
5,3,11,6,11,5,5,5,4,6,11,13,5,5,5,4,25
3,11,6,11,5,5,5,4,6,11,13,5,5,5,4,13,25
11,6,11,5,5,5,4,6,11,13,5,5,5,4,13,5,25
6,11,5,5,5,4,6,11,13,5,5,5,4,13,5,4,25
11,5,5,5,4,6,11,13,5,5,5,4,13,5,4,4,25
5,5,5,4,6,11,13,5,5,5,4,13,5,4,4,6,25
5,5,4,6,11,13,5,5,5,4,13,5,4,4,6,5,25
5,4,6,11,13,5,5,5,4,13,5,4,4,6,5,5,25
4,6,11,13,5,5,5,4,13,5,4,4,6,5,5,4,25
6,11,13,5,5,5,4,13,5,4,4,6,5,5,4,4,25
11,13,5,5,5,4,13,5,4,4,6,5,5,4,4,5,25
13,5,5,5,4,13,5,4,4,6,5,5,4,4,5,5,25
5,5,5,4,13,5,4,4,6,5,5,4,4,5,5,6,25
5,5,4,13,5,4,4,6,5,5,4,4,5,5,6,5,25
5,4,13,5,4,4,6,5,5,4,4,5,5,6,5,4,25
4,13,5,4,4,6,5,5,4,4,5,5,6,5,4,13,25
13,5,4,4,6,5,5,4,4,5,5,6,5,4,13,4,25
5,4,4,6,5,5,4,4,5,5,6,5,4,13,4,5,25
4,4,6,5,5,4,4,5,5,6,5,4,13,4,5,3,25
4,6,5,5,4,4,5,5,6,5,4,13,4,5,3,5,25
6,5,5,4,4,5,5,6,5,4,13,4,5,3,5,4,25
5,5,4,4,5,5,6,5,4,13,4,5,3,5,4,4,25
5,4,4,5,5,6,5,4,13,4,5,3,5,4,4,11,25
4,4,5,5,6,5,4,13,4,5,3,5,4,4,11,5,25
4,5,5,6,5,4,13,4,5,3,5,4,4,11,5,5,25
5,5,6,5,4,13,4,5,3,5,4,4,11,5,5,5,25
5,6,5,4,13,4,5,3,5,4,4,11,5,5,5,4,25
6,5,4,13,4,5,3,5,4,4,11,5,5,5,4,5,25
5,4,13,4,5,3,5,4,4,11,5,5,5,4,5,11,25
4,13,4,5,3,5,4,4,11,5,5,5,4,5,11,4,25
13,4,5,3,5,4,4,11,5,5,5,4,5,11,4,4,25
4,5,3,5,4,4,11,5,5,5,4,5,11,4,4,4,25
5,3,5,4,4,11,5,5,5,4,5,11,4,4,4,11,25
3,5,4,4,11,5,5,5,4,5,11,4,4,4,11,4,25
5,4,4,11,5,5,5,4,5,11,4,4,4,11,4,13,25
4,4,11,5,5,5,4,5,11,4,4,4,11,4,13,1,25
4,11,5,5,5,4,5,11,4,4,4,11,4,13,1,5,25
11,5,5,5,4,5,11,4,4,4,11,4,13,1,5,3,25
5,5,5,4,5,11,4,4,4,11,4,13,1,5,3,5,25
5,5,4,5,11,4,4,4,11,4,13,1,5,3,5,4,25
5,4,5,11,4,4,4,11,4,13,1,5,3,5,4,4,25
4,5,11,4,4,4,11,4,13,1,5,3,5,4,4,4,25
5,11,4,4,4,11,4,13,1,5,3,5,4,4,4,3,25
11,4,4,4,11,4,13,1,5,3,5,4,4,4,3,5,25
4,4,4,11,4,13,1,5,3,5,4,4,4,3,5,6,25
4,4,11,4,13,1,5,3,5,4,4,4,3,5,6,11,25
4,11,4,13,1,5,3,5,4,4,4,3,5,6,11,4,25
11,4,13,1,5,3,5,4,4,4,3,5,6,11,4,5,25
4,13,1,5,3,5,4,4,4,3,5,6,11,4,5,5,25
13,1,5,3,5,4,4,4,3,5,6,11,4,5,5,5,25
1,5,3,5,4,4,4,3,5,6,11,4,5,5,5,3,25
5,3,5,4,4,4,3,5,6,11,4,5,5,5,3,3,25
3,5,4,4,4,3,5,6,11,4,5,5,5,3,3,18,25
5,4,4,4,3,5,6,11,4,5,5,5,3,3,18,18,25
4,4,4,3,5,6,11,4,5,5,5,3,3,18,18,8,25
4,4,3,5,6,11,4,5,5,5,3,3,18,18,8,5,25
4,3,5,6,11,4,5,5,5,3,3,18,18,8,5,11,25
3,5,6,11,4,5,5,5,3,3,18,18,8,5,11,16,25
5,6,11,4,5,5,5,3,3,18,18,8,5,11,16,16,25
6,11,4,5,5,5,3,3,18,18,8,5,11,16,16,18,25
11,4,5,5,5,3,3,18,18,8,5,11,16,16,18,14,25
4,5,5,5,3,3,18,18,8,5,11,16,16,18,14,3,25
5,5,5,3,3,18,18,8,5,11,16,16,18,14,3,5,25
11,6,6,5,5,2,6,4,5,5,11,11,4,4,4,6,32
6,6,5,5,2,6,4,5,5,11,11,4,4,4,6,6,32
6,5,5,2,6,4,5,5,11,11,4,4,4,6,6,4,32
5,5,2,6,4,5,5,11,11,4,4,4,6,6,4,4,32
5,2,6,4,5,5,11,11,4,4,4,6,6,4,4,5,32
2,6,4,5,5,11,11,4,4,4,6,6,4,4,5,5,32
6,4,5,5,11,11,4,4,4,6,6,4,4,5,5,4,32
4,5,5,11,11,4,4,4,6,6,4,4,5,5,4,4,32
5,5,11,11,4,4,4,6,6,4,4,5,5,4,4,3,32
5,11,11,4,4,4,6,6,4,4,5,5,4,4,3,7,32
11,11,4,4,4,6,6,4,4,5,5,4,4,3,7,5,32
11,4,4,4,6,6,4,4,5,5,4,4,3,7,5,6,32
4,4,4,6,6,4,4,5,5,4,4,3,7,5,6,5,32
4,4,6,6,4,4,5,5,4,4,3,7,5,6,5,4,32
4,6,6,4,4,5,5,4,4,3,7,5,6,5,4,5,32
6,6,4,4,5,5,4,4,3,7,5,6,5,4,5,5,32
6,4,4,5,5,4,4,3,7,5,6,5,4,5,5,16,32
4,4,5,5,4,4,3,7,5,6,5,4,5,5,16,4,32
4,5,5,4,4,3,7,5,6,5,4,5,5,16,4,4,32
5,5,4,4,3,7,5,6,5,4,5,5,16,4,4,5,32
5,4,4,3,7,5,6,5,4,5,5,16,4,4,5,4,32
4,4,3,7,5,6,5,4,5,5,16,4,4,5,4,4,32
4,3,7,5,6,5,4,5,5,16,4,4,5,4,4,5,32
3,7,5,6,5,4,5,5,16,4,4,5,4,4,5,6,32
7,5,6,5,4,5,5,16,4,4,5,4,4,5,6,13,32
5,6,5,4,5,5,16,4,4,5,4,4,5,6,13,8,32
6,5,4,5,5,16,4,4,5,4,4,5,6,13,8,3,32
5,4,5,5,16,4,4,5,4,4,5,6,13,8,3,18,32
4,5,5,16,4,4,5,4,4,5,6,13,8,3,18,5,32
5,5,16,4,4,5,4,4,5,6,13,8,3,18,5,18,32
5,16,4,4,5,4,4,5,6,13,8,3,18,5,18,11,32
16,4,4,5,4,4,5,6,13,8,3,18,5,18,11,7,32
4,4,5,4,4,5,6,13,8,3,18,5,18,11,7,2,32
4,5,4,4,5,6,13,8,3,18,5,18,11,7,2,11,32
5,4,4,5,6,13,8,3,18,5,18,11,7,2,11,4,32
4,4,5,6,13,8,3,18,5,18,11,7,2,11,4,5,32
4,5,6,13,8,3,18,5,18,11,7,2,11,4,5,18,32
5,6,13,8,3,18,5,18,11,7,2,11,4,5,18,4,32
6,13,8,3,18,5,18,11,7,2,11,4,5,18,4,18,32
13,8,3,18,5,18,11,7,2,11,4,5,18,4,18,5,32
8,3,18,5,18,11,7,2,11,4,5,18,4,18,5,3,32
3,18,5,18,11,7,2,11,4,5,18,4,18,5,3,5,32
18,5,18,11,7,2,11,4,5,18,4,18,5,3,5,5,32
5,18,11,7,2,11,4,5,18,4,18,5,3,5,5,4,32
18,11,7,2,11,4,5,18,4,18,5,3,5,5,4,2,32
11,7,2,11,4,5,18,4,18,5,3,5,5,4,2,5,32
7,2,11,4,5,18,4,18,5,3,5,5,4,2,5,5,32
2,11,4,5,18,4,18,5,3,5,5,4,2,5,5,11,32
11,4,5,18,4,18,5,3,5,5,4,2,5,5,11,11,32
4,5,18,4,18,5,3,5,5,4,2,5,5,11,11,5,32
5,18,4,18,5,3,5,5,4,2,5,5,11,11,5,5,32
18,4,18,5,3,5,5,4,2,5,5,11,11,5,5,11,32
4,18,5,3,5,5,4,2,5,5,11,11,5,5,11,1,32
18,5,3,5,5,4,2,5,5,11,11,5,5,11,1,7,32
5,3,5,5,4,2,5,5,11,11,5,5,11,1,7,5,32
3,5,5,4,2,5,5,11,11,5,5,11,1,7,5,2,32
5,5,4,2,5,5,11,11,5,5,11,1,7,5,2,5,32
5,4,2,5,5,11,11,5,5,11,1,7,5,2,5,3,32
4,2,5,5,11,11,5,5,11,1,7,5,2,5,3,2,32
2,5,5,11,11,5,5,11,1,7,5,2,5,3,2,5,32
5,5,11,11,5,5,11,1,7,5,2,5,3,2,5,5,32
5,11,11,5,5,11,1,7,5,2,5,3,2,5,5,6,32
11,11,5,5,11,1,7,5,2,5,3,2,5,5,6,18,32
11,5,5,11,1,7,5,2,5,3,2,5,5,6,18,5,32
5,5,11,1,7,5,2,5,3,2,5,5,6,18,5,5,32
5,11,1,7,5,2,5,3,2,5,5,6,18,5,5,5,32
11,1,7,5,2,5,3,2,5,5,6,18,5,5,5,4,32
1,7,5,2,5,3,2,5,5,6,18,5,5,5,4,4,32
7,5,2,5,3,2,5,5,6,18,5,5,5,4,4,3,32
5,2,5,3,2,5,5,6,18,5,5,5,4,4,3,5,32
2,5,3,2,5,5,6,18,5,5,5,4,4,3,5,5,32
5,3,2,5,5,6,18,5,5,5,4,4,3,5,5,4,32
3,2,5,5,6,18,5,5,5,4,4,3,5,5,4,5,32
2,5,5,6,18,5,5,5,4,4,3,5,5,4,5,3,32
5,5,6,18,5,5,5,4,4,3,5,5,4,5,3,5,32
5,6,18,5,5,5,4,4,3,5,5,4,5,3,5,25,32
6,18,5,5,5,4,4,3,5,5,4,5,3,5,25,5,32
18,5,5,5,4,4,3,5,5,4,5,3,5,25,5,5,32
5,5,5,4,4,3,5,5,4,5,3,5,25,5,5,4,32
5,5,4,4,3,5,5,4,5,3,5,25,5,5,4,5,32
5,4,4,3,5,5,4,5,3,5,25,5,5,4,5,4,32
4,4,3,5,5,4,5,3,5,25,5,5,4,5,4,16,32
4,3,5,5,4,5,3,5,25,5,5,4,5,4,16,5,32
3,5,5,4,5,3,5,25,5,5,4,5,4,16,5,3,32
5,5,4,5,3,5,25,5,5,4,5,4,16,5,3,6,32
5,4,5,3,5,25,5,5,4,5,4,16,5,3,6,4,32
4,5,3,5,25,5,5,4,5,4,16,5,3,6,4,3,32
5,3,5,25,5,5,4,5,4,16,5,3,6,4,3,5,32
3,5,25,5,5,4,5,4,16,5,3,6,4,3,5,3,32
5,25,5,5,4,5,4,16,5,3,6,4,3,5,3,4,32
25,5,5,4,5,4,16,5,3,6,4,3,5,3,4,3,32
5,5,4,5,4,16,5,3,6,4,3,5,3,4,3,5,32
5,4,5,4,16,5,3,6,4,3,5,3,4,3,5,5,32
4,5,4,16,5,3,6,4,3,5,3,4,3,5,5,5,32
5,4,16,5,3,6,4,3,5,3,4,3,5,5,5,5,32
4,16,5,3,6,4,3,5,3,4,3,5,5,5,5,5,32
16,5,3,6,4,3,5,3,4,3,5,5,5,5,5,5,32
5,3,6,4,3,5,3,4,3,5,5,5,5,5,5,5,32
3,6,4,3,5,3,4,3,5,5,5,5,5,5,5,16,32
6,4,3,5,3,4,3,5,5,5,5,5,5,5,16,5,32
4,3,5,3,4,3,5,5,5,5,5,5,5,16,5,6,32
3,5,3,4,3,5,5,5,5,5,5,5,16,5,6,5,32
5,3,4,3,5,5,5,5,5,5,5,16,5,6,5,5,32
3,4,3,5,5,5,5,5,5,5,16,5,6,5,5,5,32
4,3,5,5,5,5,5,5,5,16,5,6,5,5,5,5,32
3,5,5,5,5,5,5,5,16,5,6,5,5,5,5,5,32
5,5,5,5,5,5,5,16,5,6,5,5,5,5,5,18,32
5,5,5,5,5,5,16,5,6,5,5,5,5,5,18,18,32
5,5,5,5,5,16,5,6,5,5,5,5,5,18,18,3,32
5,5,5,5,16,5,6,5,5,5,5,5,18,18,3,5,32
5,5,5,16,5,6,5,5,5,5,5,18,18,3,5,5,32
5,5,16,5,6,5,5,5,5,5,18,18,3,5,5,5,32
5,16,5,6,5,5,5,5,5,18,18,3,5,5,5,5,32
16,5,6,5,5,5,5,5,18,18,3,5,5,5,5,7,32
5,6,5,5,5,5,5,18,18,3,5,5,5,5,7,14,32
6,5,5,5,5,5,18,18,3,5,5,5,5,7,14,8,32
5,5,5,5,5,18,18,3,5,5,5,5,7,14,8,9,32
5,5,5,5,18,18,3,5,5,5,5,7,14,8,9,8,32
5,5,5,18,18,3,5,5,5,5,7,14,8,9,8,7,32
5,5,18,18,3,5,5,5,5,7,14,8,9,8,7,14,32
5,18,18,3,5,5,5,5,7,14,8,9,8,7,14,7,32
18,18,3,5,5,5,5,7,14,8,9,8,7,14,7,8,32
18,3,5,5,5,5,7,14,8,9,8,7,14,7,8,9,32
3,5,5,5,5,7,14,8,9,8,7,14,7,8,9,11,32
5,5,5,5,7,14,8,9,8,7,14,7,8,9,11,24,32
5,5,5,7,14,8,9,8,7,14,7,8,9,11,24,14,32
5,5,7,14,8,9,8,7,14,7,8,9,11,24,14,14,32
5,7,14,8,9,8,7,14,7,8,9,11,24,14,14,13,32
7,14,8,9,8,7,14,7,8,9,11,24,14,14,13,5,32
14,8,9,8,7,14,7,8,9,11,24,14,14,13,5,5,32
8,9,8,7,14,7,8,9,11,24,14,14,13,5,5,5,32
9,8,7,14,7,8,9,11,24,14,14,13,5,5,5,7,32
8,7,14,7,8,9,11,24,14,14,13,5,5,5,7,8,32
7,14,7,8,9,11,24,14,14,13,5,5,5,7,8,11,32
14,7,8,9,11,24,14,14,13,5,5,5,7,8,11,8,32
7,8,9,11,24,14,14,13,5,5,5,7,8,11,8,7,32
8,9,11,24,14,14,13,5,5,5,7,8,11,8,7,11,32
9,11,24,14,14,13,5,5,5,7,8,11,8,7,11,5,32
11,24,14,14,13,5,5,5,7,8,11,8,7,11,5,18,32
24,14,14,13,5,5,5,7,8,11,8,7,11,5,18,3,32
14,14,13,5,5,5,7,8,11,8,7,11,5,18,3,6,32
14,13,5,5,5,7,8,11,8,7,11,5,18,3,6,5,32
13,5,5,5,7,8,11,8,7,11,5,18,3,6,5,13,32
5,5,5,7,8,11,8,7,11,5,18,3,6,5,13,8,32
5,5,7,8,11,8,7,11,5,18,3,6,5,13,8,2,32
5,7,8,11,8,7,11,5,18,3,6,5,13,8,2,3,32
7,8,11,8,7,11,5,18,3,6,5,13,8,2,3,4,32
8,11,8,7,11,5,18,3,6,5,13,8,2,3,4,2,32
11,8,7,11,5,18,3,6,5,13,8,2,3,4,2,4,32
8,7,11,5,18,3,6,5,13,8,2,3,4,2,4,3,32
7,11,5,18,3,6,5,13,8,2,3,4,2,4,3,24,32
11,5,18,3,6,5,13,8,2,3,4,2,4,3,24,5,32
5,18,3,6,5,13,8,2,3,4,2,4,3,24,5,8,32
18,3,6,5,13,8,2,3,4,2,4,3,24,5,8,3,32
3,6,5,13,8,2,3,4,2,4,3,24,5,8,3,13,32
6,5,13,8,2,3,4,2,4,3,24,5,8,3,13,3,32
5,13,8,2,3,4,2,4,3,24,5,8,3,13,3,4,32
13,8,2,3,4,2,4,3,24,5,8,3,13,3,4,3,32
8,2,3,4,2,4,3,24,5,8,3,13,3,4,3,3,32
2,3,4,2,4,3,24,5,8,3,13,3,4,3,3,10,32
11,4,5,5,5,11,4,6,5,5,6,5,6,4,6,5,25
4,5,5,5,11,4,6,5,5,6,5,6,4,6,5,8,25
5,5,5,11,4,6,5,5,6,5,6,4,6,5,8,7,25
5,5,11,4,6,5,5,6,5,6,4,6,5,8,7,3,25
5,11,4,6,5,5,6,5,6,4,6,5,8,7,3,21,25
11,4,6,5,5,6,5,6,4,6,5,8,7,3,21,3,25
4,6,5,5,6,5,6,4,6,5,8,7,3,21,3,3,25
6,5,5,6,5,6,4,6,5,8,7,3,21,3,3,5,25
5,5,6,5,6,4,6,5,8,7,3,21,3,3,5,6,25
5,6,5,6,4,6,5,8,7,3,21,3,3,5,6,5,25
6,5,6,4,6,5,8,7,3,21,3,3,5,6,5,6,25
5,6,4,6,5,8,7,3,21,3,3,5,6,5,6,6,25
6,4,6,5,8,7,3,21,3,3,5,6,5,6,6,3,25
4,6,5,8,7,3,21,3,3,5,6,5,6,6,3,11,25
6,5,8,7,3,21,3,3,5,6,5,6,6,3,11,11,25
5,8,7,3,21,3,3,5,6,5,6,6,3,11,11,1,25
8,7,3,21,3,3,5,6,5,6,6,3,11,11,1,4,25
7,3,21,3,3,5,6,5,6,6,3,11,11,1,4,6,25
3,21,3,3,5,6,5,6,6,3,11,11,1,4,6,4,25
21,3,3,5,6,5,6,6,3,11,11,1,4,6,4,3,25
3,3,5,6,5,6,6,3,11,11,1,4,6,4,3,11,25
3,5,6,5,6,6,3,11,11,1,4,6,4,3,11,5,25
5,6,5,6,6,3,11,11,1,4,6,4,3,11,5,6,25
6,5,6,6,3,11,11,1,4,6,4,3,11,5,6,4,25
5,6,6,3,11,11,1,4,6,4,3,11,5,6,4,5,25
6,6,3,11,11,1,4,6,4,3,11,5,6,4,5,3,25
6,3,11,11,1,4,6,4,3,11,5,6,4,5,3,13,25
3,11,11,1,4,6,4,3,11,5,6,4,5,3,13,5,25
11,11,1,4,6,4,3,11,5,6,4,5,3,13,5,5,25
5,8,5,4,5,4,3,5,4,4,5,23,5,11,6,5,32
8,5,4,5,4,3,5,4,4,5,23,5,11,6,5,5,32
5,4,5,4,3,5,4,4,5,23,5,11,6,5,5,25,32
4,5,4,3,5,4,4,5,23,5,11,6,5,5,25,5,32
5,4,3,5,4,4,5,23,5,11,6,5,5,25,5,14,32
4,3,5,4,4,5,23,5,11,6,5,5,25,5,14,11,32
3,5,4,4,5,23,5,11,6,5,5,25,5,14,11,22,32
5,4,4,5,23,5,11,6,5,5,25,5,14,11,22,11,32
4,4,5,23,5,11,6,5,5,25,5,14,11,22,11,11,32
4,5,23,5,11,6,5,5,25,5,14,11,22,11,11,11,32
11,14,21,6,3,16,16,6,6,5,4,5,4,9,11,6,25
14,21,6,3,16,16,6,6,5,4,5,4,9,11,6,6,25
21,6,3,16,16,6,6,5,4,5,4,9,11,6,6,5,25
6,3,16,16,6,6,5,4,5,4,9,11,6,6,5,6,25
3,16,16,6,6,5,4,5,4,9,11,6,6,5,6,1,25
16,16,6,6,5,4,5,4,9,11,6,6,5,6,1,5,25
16,6,6,5,4,5,4,9,11,6,6,5,6,1,5,25,25
6,6,5,4,5,4,9,11,6,6,5,6,1,5,25,3,25
6,5,4,5,4,9,11,6,6,5,6,1,5,25,3,8,25
5,4,5,4,9,11,6,6,5,6,1,5,25,3,8,4,25
4,5,4,9,11,6,6,5,6,1,5,25,3,8,4,6,25
5,4,9,11,6,6,5,6,1,5,25,3,8,4,6,5,25
4,9,11,6,6,5,6,1,5,25,3,8,4,6,5,3,25
9,11,6,6,5,6,1,5,25,3,8,4,6,5,3,4,25
11,6,6,5,6,1,5,25,3,8,4,6,5,3,4,7,25
6,6,5,6,1,5,25,3,8,4,6,5,3,4,7,18,25
6,5,6,1,5,25,3,8,4,6,5,3,4,7,18,5,25
5,6,1,5,25,3,8,4,6,5,3,4,7,18,5,3,25
6,1,5,25,3,8,4,6,5,3,4,7,18,5,3,16,25
1,5,25,3,8,4,6,5,3,4,7,18,5,3,16,18,25
5,25,3,8,4,6,5,3,4,7,18,5,3,16,18,16,25
25,3,8,4,6,5,3,4,7,18,5,3,16,18,16,5,25
3,8,4,6,5,3,4,7,18,5,3,16,18,16,5,5,25
8,4,6,5,3,4,7,18,5,3,16,18,16,5,5,6,25
4,6,5,3,4,7,18,5,3,16,18,16,5,5,6,6,25
6,5,3,4,7,18,5,3,16,18,16,5,5,6,6,6,25
5,3,4,7,18,5,3,16,18,16,5,5,6,6,6,2,25
3,4,7,18,5,3,16,18,16,5,5,6,6,6,2,7,25
4,7,18,5,3,16,18,16,5,5,6,6,6,2,7,5,25
7,18,5,3,16,18,16,5,5,6,6,6,2,7,5,6,25
18,5,3,16,18,16,5,5,6,6,6,2,7,5,6,3,25
5,3,16,18,16,5,5,6,6,6,2,7,5,6,3,18,25
3,16,18,16,5,5,6,6,6,2,7,5,6,3,18,5,25
16,18,16,5,5,6,6,6,2,7,5,6,3,18,5,4,25
18,16,5,5,6,6,6,2,7,5,6,3,18,5,4,3,25
16,5,5,6,6,6,2,7,5,6,3,18,5,4,3,4,25
5,5,6,6,6,2,7,5,6,3,18,5,4,3,4,18,25
5,6,6,6,2,7,5,6,3,18,5,4,3,4,18,3,25
6,6,6,2,7,5,6,3,18,5,4,3,4,18,3,2,25
6,6,2,7,5,6,3,18,5,4,3,4,18,3,2,2,25
6,2,7,5,6,3,18,5,4,3,4,18,3,2,2,2,25
2,7,5,6,3,18,5,4,3,4,18,3,2,2,2,6,25
7,5,6,3,18,5,4,3,4,18,3,2,2,2,6,6,25
5,6,3,18,5,4,3,4,18,3,2,2,2,6,6,5,25
6,3,18,5,4,3,4,18,3,2,2,2,6,6,5,2,25
3,18,5,4,3,4,18,3,2,2,2,6,6,5,2,11,25
18,5,4,3,4,18,3,2,2,2,6,6,5,2,11,23,25
5,4,3,4,18,3,2,2,2,6,6,5,2,11,23,5,25
4,3,4,18,3,2,2,2,6,6,5,2,11,23,5,16,25
3,4,18,3,2,2,2,6,6,5,2,11,23,5,16,6,25
4,18,3,2,2,2,6,6,5,2,11,23,5,16,6,13,25
18,3,2,2,2,6,6,5,2,11,23,5,16,6,13,21,25
3,2,2,2,6,6,5,2,11,23,5,16,6,13,21,11,25
2,2,2,6,6,5,2,11,23,5,16,6,13,21,11,3,25
2,2,6,6,5,2,11,23,5,16,6,13,21,11,3,5,25
7,24,24,7,9,1,15,5,4,5,6,5,1,18,6,8,32
24,24,7,9,1,15,5,4,5,6,5,1,18,6,8,5,32
24,7,9,1,15,5,4,5,6,5,1,18,6,8,5,21,32
7,9,1,15,5,4,5,6,5,1,18,6,8,5,21,5,32
9,1,15,5,4,5,6,5,1,18,6,8,5,21,5,6,32
1,15,5,4,5,6,5,1,18,6,8,5,21,5,6,5,32
15,5,4,5,6,5,1,18,6,8,5,21,5,6,5,5,25
5,4,5,6,5,1,18,6,8,5,21,5,6,5,5,3,25
4,5,6,5,1,18,6,8,5,21,5,6,5,5,3,6,25
5,6,5,1,18,6,8,5,21,5,6,5,5,3,6,5,25
6,5,1,18,6,8,5,21,5,6,5,5,3,6,5,3,25
5,1,18,6,8,5,21,5,6,5,5,3,6,5,3,3,25
1,18,6,8,5,21,5,6,5,5,3,6,5,3,3,5,25
18,6,8,5,21,5,6,5,5,3,6,5,3,3,5,5,25
6,8,5,21,5,6,5,5,3,6,5,3,3,5,5,5,25
8,5,21,5,6,5,5,3,6,5,3,3,5,5,5,4,25
5,21,5,6,5,5,3,6,5,3,3,5,5,5,4,5,25
21,5,6,5,5,3,6,5,3,3,5,5,5,4,5,4,25
5,6,5,5,3,6,5,3,3,5,5,5,4,5,4,13,25
6,5,5,3,6,5,3,3,5,5,5,4,5,4,13,6,25
5,5,3,6,5,3,3,5,5,5,4,5,4,13,6,3,25
5,3,6,5,3,3,5,5,5,4,5,4,13,6,3,5,25
3,6,5,3,3,5,5,5,4,5,4,13,6,3,5,5,25
6,5,3,3,5,5,5,4,5,4,13,6,3,5,5,3,25
5,3,3,5,5,5,4,5,4,13,6,3,5,5,3,3,25
3,3,5,5,5,4,5,4,13,6,3,5,5,3,3,11,25
3,5,5,5,4,5,4,13,6,3,5,5,3,3,11,16,25
5,5,5,4,5,4,13,6,3,5,5,3,3,11,16,11,25
5,5,4,5,4,13,6,3,5,5,3,3,11,16,11,5,25
5,4,5,4,13,6,3,5,5,3,3,11,16,11,5,18,25
4,5,4,13,6,3,5,5,3,3,11,16,11,5,18,4,25
5,4,13,6,3,5,5,3,3,11,16,11,5,18,4,1,25
4,13,6,3,5,5,3,3,11,16,11,5,18,4,1,5,25
13,6,3,5,5,3,3,11,16,11,5,18,4,1,5,6,25
6,3,5,5,3,3,11,16,11,5,18,4,1,5,6,4,25
3,5,5,3,3,11,16,11,5,18,4,1,5,6,4,1,25
5,5,3,3,11,16,11,5,18,4,1,5,6,4,1,1,25
5,3,3,11,16,11,5,18,4,1,5,6,4,1,1,13,25
3,3,11,16,11,5,18,4,1,5,6,4,1,1,13,1,25
3,11,16,11,5,18,4,1,5,6,4,1,1,13,1,3,25
11,16,11,5,18,4,1,5,6,4,1,1,13,1,3,3,25
16,11,5,18,4,1,5,6,4,1,1,13,1,3,3,21,25
11,5,18,4,1,5,6,4,1,1,13,1,3,3,21,19,25
5,18,4,1,5,6,4,1,1,13,1,3,3,21,19,1,25
18,4,1,5,6,4,1,1,13,1,3,3,21,19,1,4,25
4,1,5,6,4,1,1,13,1,3,3,21,19,1,4,1,25
1,5,6,4,1,1,13,1,3,3,21,19,1,4,1,5,26
5,6,4,1,1,13,1,3,3,21,19,1,4,1,5,6,26
6,4,1,1,13,1,3,3,21,19,1,4,1,5,6,5,26
4,1,1,13,1,3,3,21,19,1,4,1,5,6,5,4,26
1,1,13,1,3,3,21,19,1,4,1,5,6,5,4,4,26
1,13,1,3,3,21,19,1,4,1,5,6,5,4,4,21,26
13,1,3,3,21,19,1,4,1,5,6,5,4,4,21,9,33
1,3,3,21,19,1,4,1,5,6,5,4,4,21,9,21,33
3,3,21,19,1,4,1,5,6,5,4,4,21,9,21,6,26
3,21,19,1,4,1,5,6,5,4,4,21,9,21,6,4,26
21,19,1,4,1,5,6,5,4,4,21,9,21,6,4,3,26
