6463289,6351,10/29/2009,1:27:46 PM,19,37,7
6463288,6351,10/29/2009,1:28:06 PM,433,37,7
6463287,6351,10/29/2009,2:48:20 PM,128,33,3
6463286,6351,10/29/2009,2:53:29 PM,45,34,3
6463275,6351,10/30/2009,10:23:13 PM,45,34,3
6463274,6351,10/30/2009,10:35:55 PM,103,25,12
6463273,6351,10/30/2009,10:36:11 PM,28,25,4
6463272,6351,10/30/2009,10:38:17 PM,15,25,7
6463271,6351,10/30/2009,10:38:55 PM,159,25,925
6463270,6351,10/30/2009,10:42:50 PM,124,25,7
6463269,6351,10/30/2009,10:43:16 PM,57,25,3
6463268,6351,10/30/2009,10:43:29 PM,24,25,4
6463267,6351,10/30/2009,10:44:40 PM,167,25,4
6463266,6351,10/30/2009,10:45:00 PM,25,25,4
6463265,6351,10/30/2009,10:45:09 PM,23,25,936
6463264,6351,10/30/2009,10:45:40 PM,24,25,4
6463263,6351,10/30/2009,10:45:49 PM,153,25,133
6463262,6351,10/30/2009,10:47:53 PM,38,25,942
6463261,6351,10/30/2009,10:48:09 PM,204,32,178
6463259,6351,10/30/2009,10:50:19 PM,38,25,942
6463258,6351,10/30/2009,10:50:23 PM,202,25,6
6463257,6351,10/30/2009,10:53:15 PM,24,32,4
6463256,6351,10/30/2009,10:55:37 PM,106,32,6
6463255,6351,10/30/2009,10:55:58 PM,17,32,7
6463254,6351,10/30/2009,10:57:29 PM,18,25,925
6463253,6351,10/30/2009,10:57:40 PM,64,25,7
6463252,6351,10/30/2009,10:57:51 PM,65,25,205
6463251,6351,10/30/2009,10:58:19 PM,16,25,7
6463250,6351,10/30/2009,10:58:34 PM,27,25,4
6463243,6351,11/2/2009,1:49:57 PM,433,32,7
6463242,6351,11/2/2009,1:55:22 PM,16,32,7
6463241,6351,11/2/2009,2:03:02 PM,58,32,12
6463240,6351,11/2/2009,2:25:07 PM,18,25,925
6463239,6351,11/2/2009,2:25:43 PM,121,25,936
6463238,6351,11/2/2009,11:03:12 PM,436,32,7
6463237,6351,11/2/2009,11:03:21 PM,363,25,7
6463236,6351,11/2/2009,11:04:36 PM,103,32,12
6463229,6351,11/4/2009,12:39:04 AM,187,30,178
6463228,6351,11/4/2009,12:43:20 AM,128,30,3
6463227,6351,11/4/2009,12:43:35 AM,124,30,7
6463226,6351,11/4/2009,12:50:13 AM,24,30,4
6463225,6351,11/4/2009,12:51:35 PM,465,32,6
6463224,6351,11/4/2009,12:51:46 PM,121,32,936
6463223,6351,11/4/2009,12:52:04 PM,23,32,936
6463221,6351,11/4/2009,12:57:56 PM,54,32,6
6463220,6351,11/4/2009,12:59:14 PM,230,32,6
6463219,6351,11/4/2009,1:50:40 PM,29,32,21
6463218,6351,11/4/2009,3:05:19 PM,121,25,936
6463217,6351,11/5/2009,2:33:30 PM,18,25,925
6463216,6351,11/5/2009,2:34:01 PM,121,25,936
6463215,6351,11/5/2009,7:33:02 PM,38,25,942
6463214,6351,11/5/2009,7:33:44 PM,26,25,4
6463213,6351,11/5/2009,7:35:45 PM,74,25,12
6463212,6351,11/5/2009,7:36:29 PM,18,25,925
6463209,6351,11/5/2009,7:43:34 PM,25,25,4
6463208,6351,11/5/2009,7:45:31 PM,18,25,925
6463207,6351,11/5/2009,7:45:51 PM,128,25,3
6463206,6351,11/5/2009,7:46:43 PM,36,25,6
6463205,6351,11/5/2009,7:47:34 PM,18,25,925
6463204,6351,11/5/2009,7:54:57 PM,64,25,7
6463203,6351,11/5/2009,7:55:04 PM,1,25,7
6463202,6351,11/5/2009,7:55:20 PM,110,25,7
6463201,6351,11/5/2009,7:55:39 PM,28,25,4
6463200,6351,11/5/2009,7:57:00 PM,26,25,4
6463199,6351,11/5/2009,7:57:12 PM,433,25,7
6463198,6351,11/5/2009,7:59:07 PM,124,25,7
6463197,6351,11/5/2009,8:01:09 PM,27,25,4
6463196,6351,11/5/2009,8:01:32 PM,103,25,12
6463195,6351,11/5/2009,8:04:22 PM,56,25,4
6463194,6351,11/5/2009,8:04:30 PM,96,25,6
6463193,6351,11/5/2009,8:08:55 PM,16,25,7
6463192,6351,11/5/2009,8:09:40 PM,26,25,4
6463191,6351,11/5/2009,8:11:54 PM,32,25,12
6463190,6351,11/5/2009,8:12:15 PM,241,25,4
6463189,6351,11/5/2009,8:14:34 PM,19,25,7
6463188,6351,11/5/2009,8:15:23 PM,118,25,6
6463187,6351,11/5/2009,8:21:44 PM,136,25,12
6463185,6351,11/5/2009,8:22:56 PM,18,25,925
6463184,6351,11/5/2009,8:29:00 PM,121,25,936
6463183,6351,11/6/2009,12:36:01 AM,47,32,199
6463182,6351,11/6/2009,12:38:15 AM,100,32,7
6463181,6351,11/6/2009,1:08:47 AM,46,32,3
6463180,6351,11/6/2009,1:20:06 AM,121,25,936
6463179,6351,11/6/2009,1:56:03 PM,110,32,7
6463178,6351,11/6/2009,2:31:53 PM,121,25,936
6463177,6351,11/6/2009,10:17:22 PM,19,32,7
6463176,6351,11/6/2009,10:17:30 PM,130,32,4
6463175,6351,11/6/2009,10:17:42 PM,26,32,4
6463173,6351,11/7/2009,12:01:20 AM,96,36,6
6463172,6351,11/7/2009,4:55:11 PM,82,36,7
6463171,6351,11/7/2009,4:56:17 PM,95,36,3
6463170,6351,11/7/2009,4:56:28 PM,110,36,7
6463169,6351,11/7/2009,4:58:21 PM,155,36,7
6463168,6351,11/7/2009,5:00:26 PM,152,36,127
6463167,6351,11/7/2009,5:02:23 PM,19,36,7
6463166,6351,11/7/2009,5:04:53 PM,64,36,7
6463165,6351,11/7/2009,5:06:22 PM,50,36,935
6463164,6351,11/7/2009,5:07:30 PM,422,36,7
6463163,6351,11/7/2009,5:08:39 PM,117,36,6
6463162,6351,11/7/2009,5:08:54 PM,59,36,935
6463161,6351,11/7/2009,5:09:40 PM,124,36,7
6463160,6351,11/7/2009,5:09:48 PM,433,36,7
6463159,6351,11/7/2009,5:11:47 PM,106,29,6
6463158,6351,11/7/2009,5:13:01 PM,31,29,12
6463157,6351,11/7/2009,5:20:10 PM,433,29,7
6463156,6351,11/7/2009,5:24:09 PM,100,29,7
6463155,6351,11/7/2009,5:27:51 PM,130,29,4
6463154,6351,11/8/2009,5:15:34 PM,37,32,5
6463153,6351,11/8/2009,5:45:20 PM,165,32,5
6463152,6351,11/8/2009,6:11:02 PM,38,32,942
6463149,6351,11/8/2009,6:17:44 PM,166,32,13
6463148,6351,11/8/2009,6:18:17 PM,114,32,942
6463147,6351,11/8/2009,6:32:57 PM,50,32,935
6463146,6351,11/8/2009,6:34:05 PM,37,32,5
6463145,6351,11/8/2009,7:06:18 PM,33,32,12
6463144,6351,11/8/2009,7:51:56 PM,239,32,35
6463143,6351,11/8/2009,7:52:25 PM,35,32,6
6463142,6351,11/8/2009,7:52:40 PM,148,32,127
6463141,6351,11/8/2009,7:52:48 PM,18,32,925
6463140,6351,11/8/2009,7:53:23 PM,96,32,6
6463139,6351,11/8/2009,8:07:56 PM,123,32,7
6463138,6351,11/8/2009,8:08:43 PM,22,32,205
6463136,6351,11/8/2009,8:14:06 PM,18,25,925
6463135,6351,11/8/2009,9:09:45 PM,80,38,7
6463134,6351,11/9/2009,1:27:46 PM,124,32,7
6463133,6351,11/9/2009,1:44:54 PM,58,25,12
6463132,6351,11/9/2009,1:45:23 PM,34,25,6
6463131,6351,11/9/2009,1:49:00 PM,24,25,4
6463129,6351,11/9/2009,1:50:50 PM,91,25,6
6463128,6351,11/9/2009,1:53:01 PM,37,25,5
6463127,6351,11/9/2009,1:54:02 PM,24,25,4
6463125,6351,11/9/2009,1:54:46 PM,54,25,6
6463124,6351,11/9/2009,1:55:17 PM,19,25,7
6463123,6351,11/9/2009,1:55:29 PM,1,25,7
6463122,6351,11/9/2009,1:56:51 PM,35,25,6
6463121,6351,11/9/2009,1:58:06 PM,180,25,80
6463120,6351,11/9/2009,1:59:45 PM,193,25,6
6463119,6351,11/9/2009,2:01:13 PM,86,25,7
6463118,6351,11/9/2009,2:01:26 PM,155,25,7
6463116,6351,11/9/2009,2:02:42 PM,19,25,7
6463115,6351,11/9/2009,2:03:05 PM,106,25,6
6463114,6351,11/9/2009,2:03:36 PM,193,25,6
6463113,6351,11/9/2009,2:03:48 PM,22,25,205
6463112,6351,11/9/2009,2:04:18 PM,80,25,7
6463111,6351,11/9/2009,2:05:27 PM,16,25,7
6463110,6351,11/9/2009,2:06:10 PM,86,25,7
6463109,6351,11/9/2009,2:06:57 PM,27,25,4
6463108,6351,11/9/2009,2:07:35 PM,160,25,7
6463107,6351,11/9/2009,2:07:45 PM,58,25,12
6463106,6351,11/9/2009,2:08:25 PM,83,25,7
6463105,6351,11/9/2009,2:13:13 PM,54,25,6
6463104,6351,11/9/2009,2:13:22 PM,221,25,35
6463103,6351,11/9/2009,2:13:30 PM,161,25,7
6463102,6351,11/9/2009,2:13:37 PM,1,25,7
6463101,6351,11/9/2009,2:16:16 PM,25,25,4
6463100,6351,11/9/2009,2:17:48 PM,27,25,4
6463099,6351,11/9/2009,2:18:31 PM,433,25,7
6463098,6351,11/9/2009,2:19:11 PM,121,25,936
6463096,6351,11/9/2009,2:20:31 PM,207,25,12
6463095,6351,11/9/2009,2:21:01 PM,28,25,4
6463094,6351,11/9/2009,2:22:43 PM,103,25,12
6463093,6351,11/9/2009,2:24:41 PM,155,25,7
6463092,6351,11/9/2009,2:24:48 PM,160,25,7
6463091,6351,11/9/2009,2:37:57 PM,28,25,4
6463090,6351,11/9/2009,2:39:19 PM,121,25,936
6463088,6351,11/9/2009,6:39:05 PM,222,25,35
6463087,6351,11/9/2009,6:40:23 PM,35,25,6
6463086,6351,11/9/2009,6:40:31 PM,221,25,35
6463085,6351,11/9/2009,6:40:40 PM,433,25,7
6463084,6351,11/9/2009,6:40:54 PM,415,25,61
6463083,6351,11/9/2009,6:41:01 PM,35,25,6
6463082,6351,11/9/2009,6:44:13 PM,124,25,7
6463081,6351,11/9/2009,6:45:28 PM,236,25,7
6463080,6351,11/9/2009,6:46:33 PM,222,25,35
6463079,6351,11/9/2009,6:47:36 PM,1,25,7
6463078,6351,11/9/2009,6:47:50 PM,360,25,6
6463077,6351,11/9/2009,6:48:39 PM,16,25,7
6463075,6351,11/9/2009,6:55:08 PM,222,25,35
6463072,6351,11/9/2009,6:56:45 PM,241,25,4
6463071,6351,11/9/2009,6:57:00 PM,54,25,6
6463070,6351,11/9/2009,6:57:17 PM,16,25,7
6463069,6351,11/9/2009,6:58:37 PM,222,25,35
6463067,6351,11/9/2009,6:59:13 PM,52,25,935
6463066,6351,11/9/2009,6:59:53 PM,1,25,7
6463065,6351,11/9/2009,7:00:51 PM,106,25,6
6463064,6351,11/9/2009,7:05:32 PM,96,25,6
6463063,6351,11/9/2009,7:05:58 PM,16,25,7
6463062,6351,11/9/2009,7:06:10 PM,154,25,7
6463060,6351,11/9/2009,7:07:25 PM,36,25,6
6463059,6351,11/9/2009,7:10:41 PM,49,25,199
6463058,6351,11/9/2009,7:13:41 PM,86,25,7
6463057,6351,11/9/2009,11:00:15 PM,103,32,12
6463055,6351,11/9/2009,11:01:47 PM,56,32,4
6463054,6351,11/9/2009,11:01:59 PM,24,32,4
6463053,6351,11/9/2009,11:05:31 PM,128,32,3
6463052,6351,11/10/2009,1:23:44 PM,18,32,925
6463051,6351,11/10/2009,1:24:22 PM,47,32,199
6463050,6351,11/10/2009,1:24:29 PM,101,32,7
6463049,6351,11/10/2009,1:24:36 PM,159,32,925
6463048,6351,11/10/2009,1:25:37 PM,58,32,12
6463047,6351,11/10/2009,1:26:38 PM,155,32,7
6463046,6351,11/10/2009,1:26:55 PM,103,32,12
6463045,6351,11/10/2009,1:32:37 PM,17,32,7
6463044,6351,11/10/2009,1:32:49 PM,26,32,4
6463043,6351,11/10/2009,1:35:02 PM,433,32,7
6463042,6351,11/10/2009,1:35:23 PM,19,32,7
6463040,6351,11/10/2009,1:40:47 PM,49,32,199
6463039,6351,11/10/2009,1:40:58 PM,82,32,7
6463038,6351,11/10/2009,1:43:57 PM,15,32,7
6463037,6351,11/10/2009,1:44:12 PM,100,32,7
6463036,6351,11/10/2009,1:45:54 PM,363,32,7
6463035,6351,11/10/2009,1:47:46 PM,121,32,936
6463034,6351,11/10/2009,1:48:04 PM,103,32,12
6463033,6351,11/10/2009,1:48:22 PM,26,32,4
6463032,6351,11/10/2009,1:48:33 PM,124,32,7
6463031,6351,11/10/2009,1:49:12 PM,167,32,4
6463030,6351,11/10/2009,1:49:43 PM,51,32,935
6463029,6351,11/10/2009,1:50:01 PM,49,32,199
6463028,6351,11/10/2009,1:50:58 PM,17,32,7
6463027,6351,11/10/2009,1:51:39 PM,103,32,12
6463024,6351,11/10/2009,1:55:52 PM,25,32,4
6463023,6351,11/10/2009,1:57:05 PM,103,32,12
6463022,6351,11/10/2009,1:59:00 PM,24,32,4
6463021,6351,11/10/2009,1:59:15 PM,15,32,7
6463020,6351,11/10/2009,2:01:46 PM,98,32,7
6463019,6351,11/10/2009,2:02:13 PM,18,32,925
6463018,6351,11/10/2009,2:03:00 PM,15,32,7
6463017,6351,11/10/2009,2:04:02 PM,28,32,4
6463016,6351,11/10/2009,2:05:05 PM,18,32,925
6463015,6351,11/10/2009,2:06:08 PM,16,32,7
6463014,6351,11/10/2009,2:06:55 PM,154,32,7
6463013,6351,11/10/2009,2:07:04 PM,124,32,7
6463012,6351,11/10/2009,2:08:18 PM,18,32,925
6463011,6351,11/10/2009,2:09:47 PM,154,32,7
6463010,6351,11/10/2009,2:17:16 PM,172,32,3
6463008,6351,11/10/2009,2:22:37 PM,18,25,925
6463007,6351,11/10/2009,2:22:49 PM,19,25,7
6463006,6351,11/10/2009,2:22:57 PM,38,25,942
6463005,6351,11/10/2009,2:23:26 PM,28,25,4
6463004,6351,11/10/2009,2:26:56 PM,188,25,935
6463003,6351,11/10/2009,2:30:13 PM,121,25,936
6463001,6351,11/10/2009,11:09:08 PM,449,30,7
6463000,6351,11/11/2009,1:23:32 PM,58,32,12
6462999,6351,11/11/2009,1:23:53 PM,462,32,5
6462998,6351,11/11/2009,1:24:03 PM,32,32,12
6462997,6351,11/11/2009,1:24:14 PM,58,32,12
6462996,6351,11/11/2009,1:24:26 PM,103,32,12
6462995,6351,11/11/2009,1:24:41 PM,47,32,199
6462994,6351,11/11/2009,1:24:57 PM,103,32,12
6462991,6351,11/11/2009,1:25:44 PM,151,32,127
6462990,6351,11/11/2009,1:26:34 PM,130,32,4
6462989,6351,11/11/2009,1:26:55 PM,110,32,7
6462988,6351,11/11/2009,1:27:19 PM,121,32,936
6462986,6351,11/11/2009,1:28:02 PM,16,32,7
6462985,6351,11/11/2009,1:28:21 PM,32,32,12
6462984,6351,11/11/2009,1:28:44 PM,58,32,12
6462983,6351,11/11/2009,1:29:03 PM,86,32,7
6462982,6351,11/11/2009,1:29:13 PM,124,32,7
6462981,6351,11/11/2009,1:29:26 PM,62,32,6
6462980,6351,11/11/2009,1:29:43 PM,121,32,936
6462979,6351,11/11/2009,1:30:10 PM,19,32,7
6462978,6351,11/11/2009,1:30:40 PM,101,32,7
6462977,6351,11/11/2009,1:30:51 PM,186,32,6
6462976,6351,11/11/2009,1:31:00 PM,49,32,199
6462975,6351,11/11/2009,1:31:17 PM,103,32,12
6462974,6351,11/11/2009,1:31:33 PM,35,32,6
6462973,6351,11/11/2009,1:32:44 PM,58,32,12
6462972,6351,11/11/2009,1:33:14 PM,159,32,925
6462971,6351,11/11/2009,1:33:30 PM,180,32,80
6462970,6351,11/11/2009,1:34:17 PM,58,32,12
6462969,6351,11/11/2009,1:34:55 PM,26,32,4
6462968,6351,11/11/2009,1:36:15 PM,180,32,80
6462967,6351,11/11/2009,1:37:42 PM,236,32,7
6462966,6351,11/11/2009,1:39:32 PM,82,32,7
6462965,6351,11/11/2009,1:40:10 PM,130,32,4
6462964,6351,11/11/2009,1:43:39 PM,204,32,178
6462963,6351,11/11/2009,1:44:16 PM,23,32,936
6462962,6351,11/11/2009,1:44:34 PM,167,32,4
6462961,6351,11/11/2009,1:46:17 PM,18,32,925
6462960,6351,11/11/2009,1:46:43 PM,52,32,935
6462959,6351,11/11/2009,1:48:54 PM,51,32,935
6462958,6351,11/11/2009,1:49:40 PM,121,32,936
6462957,6351,11/11/2009,1:50:02 PM,130,32,4
6462956,6351,11/11/2009,1:53:01 PM,433,32,7
6462955,6351,11/11/2009,1:53:13 PM,47,32,199
6462954,6351,11/11/2009,1:56:36 PM,58,32,12
6462953,6351,11/11/2009,1:56:58 PM,1,32,7
6462951,6351,11/11/2009,1:59:05 PM,165,32,5
6462950,6351,11/11/2009,2:01:54 PM,49,32,199
6462949,6351,11/11/2009,2:10:40 PM,28,32,4
6462948,6351,11/11/2009,2:10:49 PM,80,32,7
6462947,6351,11/11/2009,2:11:06 PM,35,32,6
6462946,6351,11/11/2009,2:11:38 PM,474,32,5
6462945,6351,11/11/2009,11:47:59 PM,58,30,12
6462936,6351,11/15/2009,4:24:17 PM,118,36,6
6462935,6351,11/15/2009,4:50:17 PM,38,32,942
6462934,6351,11/15/2009,4:59:19 PM,30,32,12
6462933,6351,11/15/2009,5:00:29 PM,155,32,7
6462932,6351,11/15/2009,5:00:58 PM,106,32,6
6462931,6351,11/15/2009,5:02:46 PM,436,39,7
6462930,6351,11/15/2009,5:18:19 PM,118,31,6
6462929,6351,11/15/2009,5:23:13 PM,1,24,7
6462927,6351,11/15/2009,5:33:53 PM,121,24,936
6462923,6351,11/16/2009,1:35:28 PM,100,32,7
6462922,6351,11/16/2009,1:35:58 PM,172,32,3
6462921,6351,11/16/2009,1:36:40 PM,128,32,3
6462920,6351,11/16/2009,1:39:23 PM,60,32,13
6462919,6351,11/16/2009,1:41:19 PM,926,32,925
6462918,6351,11/16/2009,1:42:51 PM,47,32,199
6462917,6351,11/16/2009,2:02:42 PM,121,25,936
6462916,6351,11/17/2009,1:37:50 PM,124,32,7
6462915,6351,11/17/2009,1:38:16 PM,81,32,7
6462914,6351,11/17/2009,1:38:36 PM,121,32,936
6462912,6351,11/17/2009,1:47:45 PM,18,32,925
6462911,6351,11/17/2009,1:48:19 PM,155,32,7
6462910,6351,11/17/2009,1:50:31 PM,103,32,12
6462907,6351,11/17/2009,1:52:13 PM,26,32,4
6462906,6351,11/17/2009,1:52:23 PM,103,32,12
6462905,6351,11/17/2009,1:57:19 PM,19,32,7
6462904,6351,11/17/2009,1:58:08 PM,153,32,133
6462903,6351,11/17/2009,1:58:34 PM,103,32,12
6462902,6351,11/17/2009,2:17:32 PM,121,25,936
6462901,6351,11/17/2009,6:24:55 PM,29,25,21
6462900,6351,11/17/2009,7:34:53 PM,155,32,7
6462899,6351,11/17/2009,7:35:11 PM,121,25,936
6462898,6351,11/17/2009,7:35:18 PM,47,25,199
6462897,6351,11/17/2009,7:35:26 PM,18,25,925
6462895,6351,11/17/2009,7:35:49 PM,121,25,936
6462893,6351,11/17/2009,7:36:45 PM,458,32,6
6462892,6351,11/17/2009,7:37:13 PM,164,25,3
6462891,6351,11/17/2009,7:37:42 PM,177,25,4
6462890,6351,11/17/2009,7:37:59 PM,82,25,7
6462889,6351,11/17/2009,7:38:10 PM,101,32,7
6462888,6351,11/17/2009,7:38:20 PM,913,25,80
6462887,6351,11/17/2009,10:23:18 PM,124,32,7
6462886,6351,11/17/2009,10:24:23 PM,433,32,7
6462885,6351,11/17/2009,10:24:54 PM,18,32,925
6462884,6351,11/17/2009,10:25:09 PM,16,32,7
6462883,6351,11/17/2009,10:25:34 PM,135,32,133
6462882,6351,11/17/2009,10:26:32 PM,155,32,7
6462881,6351,11/17/2009,10:27:28 PM,47,32,199
6462880,6351,11/17/2009,10:48:25 PM,24,32,4
6462879,6351,11/17/2009,10:49:27 PM,54,32,6
6462878,6351,11/18/2009,1:02:00 PM,24,30,4
6462877,6351,11/18/2009,1:43:20 PM,60,32,13
6462876,6351,11/18/2009,1:54:17 PM,433,25,7
6462875,6351,11/18/2009,1:54:30 PM,56,25,4
6462874,6351,11/18/2009,1:58:40 PM,59,25,935
6462873,6351,11/18/2009,2:01:29 PM,17,25,7
6462872,6351,11/18/2009,2:01:43 PM,1,25,7
6462871,6351,11/18/2009,2:02:31 PM,62,25,6
6462870,6351,11/18/2009,2:07:55 PM,363,25,7
6462868,6351,11/18/2009,2:09:59 PM,61,25,6
6462867,6351,11/18/2009,2:14:56 PM,117,25,6
6462866,6351,11/18/2009,2:15:25 PM,16,25,7
6462865,6351,11/18/2009,2:16:53 PM,74,25,12
6462863,6351,11/18/2009,2:17:31 PM,51,25,935
6462861,6351,11/18/2009,2:20:12 PM,917,25,6
6462860,6351,11/18/2009,2:21:56 PM,38,25,942
6462859,6351,11/18/2009,2:22:09 PM,124,25,7
6462858,6351,11/18/2009,2:24:15 PM,18,25,925
6462857,6351,11/18/2009,2:24:51 PM,363,25,7
6462856,6351,11/18/2009,2:25:19 PM,433,25,7
6462855,6351,11/18/2009,2:26:16 PM,154,25,7
6462853,6351,11/18/2009,2:29:55 PM,136,25,12
6462852,6351,11/18/2009,5:23:19 PM,33,32,12
6462851,6351,11/18/2009,5:26:00 PM,114,32,942
6462850,6351,11/18/2009,5:45:34 PM,18,25,925
6462849,6351,11/18/2009,5:46:06 PM,54,25,6
6462848,6351,11/18/2009,5:46:15 PM,908,25,80
6462847,6351,11/18/2009,5:46:23 PM,30,25,12
6462845,6351,11/18/2009,5:47:04 PM,422,25,7
6462844,6351,11/18/2009,5:47:14 PM,96,25,6
6462843,6351,11/18/2009,5:48:55 PM,215,25,12
6462842,6351,11/18/2009,5:49:30 PM,1,25,7
6462841,6351,11/18/2009,5:49:38 PM,121,25,936
6462840,6351,11/18/2009,5:50:03 PM,18,25,925
6462839,6351,11/18/2009,5:50:30 PM,121,25,936
6462838,6351,11/18/2009,5:50:42 PM,154,25,7
6462837,6351,11/18/2009,5:51:06 PM,100,25,7
6462836,6351,11/18/2009,5:51:14 PM,236,25,7
6462835,6351,11/18/2009,5:52:59 PM,1,25,7
6462834,6351,11/18/2009,5:54:59 PM,241,25,4
6462833,6351,11/18/2009,5:57:42 PM,22,25,205
6462832,6351,11/18/2009,5:57:56 PM,124,25,7
6462831,6351,11/18/2009,5:58:52 PM,121,25,936
6462830,6351,11/18/2009,5:59:17 PM,101,25,7
6462829,6351,11/18/2009,6:00:11 PM,106,25,6
6462828,6351,11/18/2009,6:01:39 PM,164,25,3
6462827,6351,11/18/2009,6:02:03 PM,103,25,12
6462826,6351,11/18/2009,6:02:16 PM,433,25,7
6462825,6351,11/18/2009,6:03:07 PM,24,25,4
6462824,6351,11/18/2009,6:03:18 PM,18,25,925
6462823,6351,11/18/2009,6:04:18 PM,80,32,7
6462822,6351,11/18/2009,11:31:16 PM,101,25,7
6462821,6351,11/18/2009,11:52:44 PM,100,25,7
6462820,6351,11/18/2009,11:52:59 PM,19,25,7
6462819,6351,11/19/2009,2:55:38 AM,19,25,7
6462818,6351,11/19/2009,2:55:56 AM,159,25,925
6462817,6351,11/19/2009,2:56:03 AM,121,25,936
6462815,6351,11/19/2009,2:57:13 AM,16,25,7
6462814,6351,11/19/2009,2:58:11 AM,121,32,936
6462813,6351,11/19/2009,2:59:51 AM,159,32,925
6462812,6351,11/19/2009,1:58:57 PM,462,32,5
6462811,6351,11/19/2009,1:59:11 PM,30,32,12
6462810,6351,11/19/2009,1:59:43 PM,18,32,925
6462809,6351,11/19/2009,1:59:55 PM,100,32,7
6462808,6351,11/19/2009,2:00:10 PM,58,32,12
6462807,6351,11/19/2009,2:00:24 PM,47,32,199
6462806,6351,11/19/2009,2:00:34 PM,436,32,7
6462805,6351,11/19/2009,2:01:15 PM,121,32,936
6462804,6351,11/19/2009,2:01:37 PM,103,32,12
6462803,6351,11/19/2009,2:01:47 PM,159,32,925
6462802,6351,11/19/2009,2:02:05 PM,124,32,7
6462801,6351,11/19/2009,2:02:55 PM,19,32,7
6462800,6351,11/19/2009,2:03:11 PM,47,32,199
6462799,6351,11/19/2009,2:03:19 PM,121,32,936
6462798,6351,11/19/2009,2:05:16 PM,16,32,7
6462797,6351,11/19/2009,2:05:46 PM,121,32,936
6462796,6351,11/19/2009,2:06:15 PM,19,32,7
6462795,6351,11/19/2009,2:06:40 PM,49,32,199
6462794,6351,11/19/2009,2:59:05 PM,35,32,6
6462793,6351,11/19/2009,2:59:41 PM,103,32,12
6462792,6351,11/19/2009,3:00:16 PM,221,32,35
6462783,6351,11/23/2009,1:39:14 PM,47,32,199
6462782,6351,11/23/2009,1:39:26 PM,130,32,4
6462781,6351,11/23/2009,1:40:05 PM,124,32,7
6462779,6351,11/23/2009,1:40:28 PM,155,32,7
6462778,6351,11/23/2009,1:40:38 PM,67,32,7
6462777,6351,11/23/2009,1:40:50 PM,24,32,4
6462776,6351,11/23/2009,1:40:58 PM,56,32,4
6462774,6351,11/23/2009,1:41:45 PM,97,25,4
6462773,6351,11/23/2009,1:43:55 PM,124,32,7
6462772,6351,11/23/2009,1:57:38 PM,1,32,7
6462771,6351,11/23/2009,2:00:48 PM,49,25,199
6462770,6351,11/23/2009,2:01:02 PM,97,25,4
6462769,6351,11/23/2009,2:01:23 PM,46,25,3
6462768,6351,11/23/2009,2:01:40 PM,433,25,7
6462767,6351,11/23/2009,2:02:57 PM,95,25,3
6462766,6351,11/23/2009,2:03:04 PM,32,25,12
6462765,6351,11/23/2009,2:03:12 PM,16,25,7
6462764,6351,11/23/2009,2:03:20 PM,64,25,7
6462763,6351,11/23/2009,2:03:31 PM,103,25,12
6462762,6351,11/23/2009,2:04:02 PM,155,25,7
6462761,6351,11/23/2009,2:04:23 PM,662,25,928
6462760,6351,11/23/2009,2:05:44 PM,100,25,7
6462759,6351,11/23/2009,2:07:31 PM,80,25,7
6462758,6351,11/23/2009,2:08:06 PM,46,25,3
6462757,6351,11/23/2009,2:09:02 PM,36,25,6
6462756,6351,11/23/2009,2:09:37 PM,661,25,6
6462755,6351,11/23/2009,2:10:20 PM,96,25,6
6462754,6351,11/23/2009,2:11:31 PM,16,25,7
6462753,6351,11/23/2009,2:11:48 PM,155,25,7
6462752,6351,11/23/2009,2:12:14 PM,167,25,4
6462751,6351,11/23/2009,2:12:45 PM,101,25,7
6462750,6351,11/23/2009,2:13:37 PM,43,25,199
6462749,6351,11/23/2009,2:14:01 PM,167,25,4
6462748,6351,11/23/2009,2:14:54 PM,103,25,12
6462747,6351,11/23/2009,2:15:53 PM,97,25,4
6462746,6351,11/23/2009,2:16:58 PM,154,25,7
6462745,6351,11/23/2009,2:17:06 PM,19,25,7
6462744,6351,11/23/2009,2:17:25 PM,449,25,7
6462743,6351,11/23/2009,2:17:38 PM,103,25,12
6462742,6351,11/23/2009,2:17:45 PM,363,25,7
6462741,6351,11/23/2009,2:17:57 PM,53,25,6
6462740,6351,11/23/2009,2:18:08 PM,379,25,3
6462739,6351,11/23/2009,2:18:51 PM,47,25,199
6462738,6351,11/23/2009,2:20:01 PM,26,25,4
6462737,6351,11/23/2009,2:21:02 PM,433,25,7
6462736,6351,11/23/2009,2:21:19 PM,102,25,934
6462735,6351,11/23/2009,2:21:58 PM,106,25,6
6462734,6351,11/23/2009,2:23:03 PM,159,25,925
6462733,6351,11/23/2009,2:23:13 PM,43,25,199
6462732,6351,11/23/2009,2:23:47 PM,159,25,925
6462731,6351,11/23/2009,2:24:11 PM,72,25,935
6462730,6351,11/23/2009,2:24:59 PM,59,25,935
6462729,6351,11/23/2009,2:25:12 PM,1,25,7
6462728,6351,11/23/2009,2:25:25 PM,56,25,4
6462727,6351,11/23/2009,2:25:36 PM,28,25,4
6462726,6351,11/23/2009,2:26:49 PM,80,25,7
6462725,6351,11/23/2009,2:26:56 PM,26,25,4
6462724,6351,11/23/2009,2:27:12 PM,81,25,7
