6462738,6351,11/23/2009,20:01.0,4,25
6462734,6351,11/23/2009,23:03.0,7,25
6462730,6351,11/23/2009,24:59.0,12,25
6462726,6351,11/23/2009,26:49.0,7,25
6462722,6351,11/23/2009,32:54.0,934,25
6462718,6351,11/23/2009,02:43.0,934,32
6462676,6351,11/30/2009,00:30.0,7,32
6462672,6351,11/30/2009,20:51.0,3,25
6462668,6351,11/30/2009,26:16.0,934,25
6462664,6351,11/30/2009,10:53.0,3,32
6462660,6351,11/30/2009,12:40.0,4,32
6462650,6351,12/2/2009,49:52.0,7,32
6462646,6351,12/2/2009,57:49.0,7,32
6462642,6351,12/2/2009,00:33.0,7,32
6462637,6351,12/2/2009,02:34.0,12,32
6462633,6351,12/2/2009,18:33.0,7,25
6462629,6351,12/2/2009,19:04.0,7,25
6462625,6351,12/2/2009,21:00.0,7,25
6462621,6351,12/2/2009,30:37.0,7,25
6462617,6351,12/2/2009,03:22.0,6,32
6462612,6351,12/3/2009,13:38.0,3,32
6462608,6351,12/3/2009,14:20.0,7,32
6462604,6351,12/3/2009,15:14.0,934,25
6462600,6351,12/3/2009,24:59.0,934,32
6462595,6351,12/3/2009,37:45.0,7,32
6462591,6351,12/3/2009,40:14.0,3,32
6462587,6351,12/3/2009,45:26.0,7,32
6462583,6351,12/3/2009,48:32.0,5,32
6462578,6351,12/3/2009,54:37.0,4,25
6462574,6351,12/3/2009,56:43.0,4,25
6462570,6351,12/3/2009,58:24.0,7,25
6462565,6351,12/3/2009,59:57.0,12,25
6462561,6351,12/3/2009,01:38.0,7,25
6462557,6351,12/3/2009,02:22.0,7,25
6462553,6351,12/3/2009,02:58.0,3,25
6462549,6351,12/3/2009,04:51.0,6,25
6462545,6351,12/4/2009,37:51.0,3,32
6462541,6351,12/4/2009,50:10.0,934,25
6462537,6351,12/4/2009,58:15.0,3,25
6462533,6351,12/4/2009,03:48.0,7,25
6462529,6351,12/4/2009,13:22.0,3,25
6462525,6351,12/7/2009,15:51.0,7,32
6462521,6351,12/7/2009,20:38.0,7,25
6462517,6351,12/7/2009,30:31.0,934,32
6462513,6351,12/7/2009,31:38.0,12,25
6462509,6351,12/7/2009,32:26.0,4,32
6462505,6351,12/7/2009,33:10.0,4,32
6462501,6351,12/7/2009,34:26.0,7,32
6462497,6351,12/7/2009,35:26.0,6,32
6462493,6351,12/7/2009,36:15.0,6,25
6462476,6351,12/9/2009,18:14.0,934,25
6462472,6351,12/9/2009,31:34.0,7,32
6462468,6351,12/9/2009,42:36.0,6,32
6462463,6351,12/9/2009,46:25.0,7,32
6462458,6351,12/9/2009,49:30.0,4,32
6462454,6351,12/9/2009,51:05.0,7,32
6462450,6351,12/9/2009,52:49.0,934,32
6462446,6351,12/9/2009,54:29.0,12,32
6462442,6351,12/9/2009,57:01.0,12,32
6462438,6351,12/9/2009,01:56.0,12,32
6462434,6351,12/9/2009,30:58.0,3,32
6462430,6351,12/10/2009,45:08.0,7,25
6462426,6351,12/10/2009,48:58.0,7,25
6462422,6351,12/10/2009,49:38.0,7,25
6462418,6351,12/10/2009,50:17.0,7,25
6462414,6351,12/10/2009,51:22.0,6,25
6462410,6351,12/10/2009,58:39.0,934,25
6462381,6351,12/16/2009,14:32.0,3,32
6462377,6351,12/16/2009,15:24.0,3,32
6462373,6351,12/16/2009,16:09.0,7,32
6462369,6351,12/16/2009,17:18.0,6,32
6462365,6351,12/16/2009,18:10.0,934,32
6462361,6351,12/16/2009,19:14.0,934,32
6462357,6351,12/16/2009,23:05.0,3,32
6462353,6351,12/16/2009,23:52.0,6,32
6462349,6351,12/16/2009,24:36.0,7,32
6462345,6351,12/16/2009,25:46.0,3,32
6462341,6351,12/16/2009,27:19.0,12,32
6462337,6351,12/16/2009,29:21.0,12,32
6462333,6351,12/16/2009,31:08.0,12,32
6462329,6351,12/16/2009,32:05.0,12,32
6462325,6351,12/16/2009,33:09.0,7,25
6462321,6351,12/16/2009,35:30.0,3,32
6462317,6351,12/16/2009,36:28.0,7,32
6462313,6351,12/16/2009,37:24.0,7,32
6462309,6351,12/16/2009,38:08.0,7,32
6462305,6351,12/16/2009,39:04.0,6,32
6462301,6351,12/16/2009,40:43.0,7,32
6462297,6351,12/16/2009,44:43.0,7,32
6462293,6351,12/16/2009,06:55.0,934,25
6462289,6351,12/16/2009,35:53.0,4,25
6462285,6351,12/16/2009,36:40.0,7,25
6462281,6351,12/16/2009,04:50.0,3,32
6462273,6351,12/17/2009,21:23.0,3,32
6462268,6351,12/17/2009,24:34.0,7,32
6462264,6351,12/17/2009,25:17.0,3,32
6462260,6351,12/17/2009,26:00.0,3,32
6462256,6351,12/17/2009,27:04.0,7,32
6462252,6351,12/17/2009,49:53.0,4,25
6462248,6351,12/17/2009,50:59.0,4,25
6462244,6351,12/17/2009,51:34.0,934,25
6462240,6351,12/17/2009,13:58.0,7,25
6462236,6351,12/17/2009,15:18.0,3,25
6462232,6351,12/17/2009,16:15.0,7,25
6462228,6351,12/17/2009,37:53.0,6,32
6462224,6351,12/17/2009,38:41.0,3,32
6462220,6351,12/17/2009,39:59.0,3,32
6462216,6351,12/17/2009,40:51.0,4,32
6462163,6351,1/4/2010,20:45.0,934,32
6462159,6351,1/4/2010,22:47.0,3,32
6462155,6351,1/4/2010,24:44.0,5,25
6462151,6351,1/4/2010,25:41.0,7,32
6462147,6351,1/4/2010,26:27.0,7,25
6462143,6351,1/4/2010,27:40.0,6,25
6462139,6351,1/4/2010,49:48.0,934,25
6462134,6351,1/4/2010,09:21.0,7,25
6462130,6351,1/4/2010,10:21.0,3,25
6462126,6351,1/4/2010,11:08.0,934,25
6462122,6351,1/4/2010,11:52.0,5,25
6462118,6351,1/4/2010,13:20.0,7,25
6462114,6351,1/4/2010,14:35.0,7,25
6462110,6351,1/4/2010,15:37.0,4,25
6462106,6351,1/4/2010,17:29.0,6,25
6462102,6351,1/4/2010,20:41.0,6,25
6462098,6351,1/4/2010,22:56.0,6,25
6462094,6351,1/5/2010,15:30.0,6,32
6462090,6351,1/5/2010,25:05.0,4,32
6462084,6351,1/5/2010,32:47.0,3,25
6462080,6351,1/5/2010,34:21.0,6,32
6462076,6351,1/5/2010,35:10.0,5,32
6462072,6351,1/5/2010,36:06.0,4,32
6462068,6351,1/5/2010,37:37.0,7,32
6462060,6351,1/6/2010,24:25.0,934,32
6462056,6351,1/6/2010,25:00.0,7,25
6462052,6351,1/6/2010,26:25.0,6,25
6462048,6351,1/6/2010,27:03.0,7,25
6462044,6351,1/6/2010,28:06.0,4,25
6462040,6351,1/6/2010,29:58.0,934,32
6462035,6351,1/6/2010,30:42.0,7,25
6462031,6351,1/6/2010,31:14.0,7,25
6462027,6351,1/6/2010,32:00.0,7,25
6462023,6351,1/6/2010,33:21.0,6,25
6462019,6351,1/6/2010,34:00.0,934,25
6462015,6351,1/6/2010,34:29.0,6,25
6462011,6351,1/6/2010,35:16.0,4,25
6462006,6351,1/6/2010,02:08.0,3,21
6462002,6351,1/6/2010,02:41.0,3,21
6461998,6351,1/6/2010,03:23.0,7,21
6461994,6351,1/6/2010,03:53.0,3,21
6461990,6351,1/6/2010,04:22.0,3,21
6461986,6351,1/6/2010,28:56.0,7,21
6461982,6351,1/6/2010,29:30.0,3,21
6461978,6351,1/6/2010,30:14.0,3,21
6461974,6351,1/6/2010,32:12.0,7,21
6461970,6351,1/6/2010,33:33.0,6,21
6461809,6351,1/8/2010,05:08.0,3,21
6461805,6351,1/8/2010,05:56.0,3,21
6461799,6351,1/8/2010,08:49.0,3,21
6461776,6351,1/12/2010,53:21.0,12,32
6461772,6351,1/12/2010,54:06.0,7,32
6461768,6351,1/12/2010,10:51.0,934,32
6461764,6351,1/12/2010,13:05.0,4,32
6461753,6351,1/14/2010,40:02.0,7,32
6461748,6351,1/14/2010,43:17.0,6,32
6461744,6351,1/14/2010,48:26.0,934,32
6461740,6351,1/14/2010,51:58.0,12,32
6461736,6351,1/14/2010,53:14.0,7,32
6461731,6351,1/14/2010,54:33.0,6,32
6461727,6351,1/14/2010,59:22.0,3,34
6461723,6351,1/14/2010,56:57.0,7,34
6461719,6351,1/14/2010,02:42.0,3,34
6461715,6351,1/14/2010,04:16.0,3,34
6461711,6351,1/14/2010,05:45.0,3,34
6461707,6351,1/14/2010,21:15.0,3,34
6461703,6351,1/14/2010,21:49.0,3,34
6461657,6351,1/15/2010,02:00.0,5,32
6461653,6351,1/15/2010,02:50.0,12,32
6461649,6351,1/15/2010,03:38.0,5,32
6461645,6351,1/15/2010,04:35.0,3,25
6461641,6351,1/15/2010,05:19.0,12,25
6461637,6351,1/15/2010,06:01.0,934,25
6461633,6351,1/15/2010,06:58.0,7,25
6461629,6351,1/15/2010,07:38.0,6,25
6461625,6351,1/15/2010,08:35.0,7,25
6461621,6351,1/15/2010,09:27.0,7,25
6461617,6351,1/15/2010,10:20.0,934,25
6461613,6351,1/15/2010,11:40.0,7,25
6461609,6351,1/15/2010,13:21.0,7,25
6461605,6351,1/15/2010,13:58.0,7,32
6461599,6351,1/15/2010,23:11.0,934,24
6461594,6351,1/20/2010,30:44.0,934,32
6461590,6351,1/20/2010,31:52.0,4,32
6461586,6351,1/20/2010,41:49.0,6,32
6461582,6351,1/20/2010,42:51.0,6,32
6461577,6351,1/20/2010,47:01.0,7,25
6461573,6351,1/20/2010,47:59.0,934,25
6461569,6351,1/20/2010,48:34.0,7,25
6461565,6351,1/20/2010,49:19.0,3,25
6461561,6351,1/20/2010,50:21.0,3,25
6461557,6351,1/20/2010,52:12.0,4,25
6461553,6351,1/20/2010,52:45.0,12,25
6461549,6351,1/20/2010,53:38.0,934,25
6461545,6351,1/20/2010,54:27.0,3,25
6461541,6351,1/20/2010,56:44.0,6,25
6461537,6351,1/20/2010,00:02.0,934,25
6461521,6351,1/25/2010,04:15.0,3,25
6461517,6351,1/25/2010,05:18.0,12,25
6461513,6351,1/25/2010,30:05.0,934,25
6461509,6351,1/25/2010,30:43.0,12,32
6461505,6351,1/25/2010,31:16.0,12,25
6461501,6351,1/25/2010,31:57.0,12,32
6461494,6351,1/26/2010,10:43.0,12,25
6461490,6351,1/26/2010,14:43.0,3,32
6461485,6351,1/26/2010,26:53.0,6,32
6461481,6351,1/26/2010,29:22.0,7,32
6461477,6351,1/26/2010,36:09.0,3,25
6461473,6351,1/26/2010,37:31.0,7,25
6461468,6351,1/26/2010,38:40.0,6,25
6461464,6351,1/26/2010,40:22.0,7,25
6461460,6351,1/26/2010,41:07.0,7,25
6461456,6351,1/26/2010,42:40.0,4,25
6461452,6351,1/26/2010,43:38.0,7,25
6461448,6351,1/26/2010,45:05.0,7,25
6461444,6351,1/26/2010,46:31.0,7,25
6461440,6351,1/26/2010,47:20.0,7,25
6461436,6351,1/26/2010,47:49.0,6,25
6461432,6351,1/26/2010,48:17.0,6,25
6461428,6351,1/26/2010,49:05.0,6,25
6461424,6351,1/26/2010,52:36.0,6,25
6461420,6351,1/26/2010,55:47.0,7,25
6461416,6351,1/26/2010,58:08.0,934,25
6461400,6351,1/29/2010,58:41.0,5,24
6461395,6351,1/29/2010,59:52.0,6,24
6461391,6351,1/29/2010,00:41.0,7,25
6461386,6351,1/29/2010,31:16.0,12,32
6461382,6351,1/29/2010,33:31.0,6,32
6461369,6351,2/1/2010,37:50.0,7,25
6461365,6351,2/1/2010,38:32.0,3,25
6461360,6351,2/1/2010,24:46.0,934,25
6461356,6351,2/1/2010,29:35.0,12,25
6461352,6351,2/1/2010,31:01.0,5,25
6461337,6351,2/3/2010,01:22.0,6,25
6461332,6351,2/3/2010,03:31.0,6,25
6461327,6351,2/3/2010,07:26.0,6,25
6461323,6351,2/3/2010,08:08.0,7,25
6461319,6351,2/3/2010,30:16.0,12,25
6461315,6351,2/3/2010,31:18.0,5,32
6461289,6351,2/10/2010,00:21.0,7,25
6461285,6351,2/10/2010,01:16.0,7,25
6461281,6351,2/10/2010,02:06.0,7,25
6461277,6351,2/10/2010,02:40.0,6,25
6461273,6351,2/10/2010,03:46.0,934,25
6461269,6351,2/10/2010,05:03.0,6,32
6461265,6351,2/10/2010,10:46.0,7,32
6461260,6351,2/10/2010,52:33.0,7,25
6461256,6351,2/10/2010,53:10.0,934,32
6461252,6351,2/10/2010,54:14.0,4,32
6461248,6351,2/10/2010,55:13.0,7,32
6461244,6351,2/10/2010,55:57.0,7,32
6461240,6351,2/10/2010,56:58.0,7,32
6461236,6351,2/10/2010,58:58.0,3,32
6461232,6351,2/10/2010,59:39.0,7,32
6461228,6351,2/10/2010,00:18.0,7,32
6461224,6351,2/10/2010,01:18.0,3,32
6461220,6351,2/10/2010,02:58.0,7,32
6461216,6351,2/10/2010,04:43.0,7,32
6461212,6351,2/10/2010,05:24.0,6,32
6461208,6351,2/10/2010,06:41.0,7,32
6461204,6351,2/10/2010,07:18.0,3,32
6461200,6351,2/10/2010,08:22.0,7,32
6461196,6351,2/10/2010,09:21.0,934,32
6461192,6351,2/10/2010,12:02.0,7,32
6461188,6351,2/10/2010,13:38.0,7,32
6461184,6351,2/10/2010,04:52.0,6,32
6461179,6351,2/10/2010,18:37.0,6,32
6461175,6351,2/10/2010,19:25.0,5,32
6461171,6351,2/10/2010,20:28.0,6,32
6461167,6351,2/10/2010,21:19.0,6,32
6461163,6351,2/10/2010,34:04.0,7,32
6461158,6351,2/10/2010,39:49.0,6,32
6461134,6351,2/17/2010,37:16.0,4,25
6461130,6351,2/17/2010,38:10.0,7,25
6461126,6351,2/17/2010,39:07.0,7,25
6461122,6351,2/17/2010,42:24.0,4,25
6461118,6351,2/17/2010,43:51.0,7,25
6461114,6351,2/17/2010,44:44.0,7,25
6461110,6351,2/17/2010,45:36.0,7,25
6461106,6351,2/17/2010,46:27.0,7,25
6461101,6351,2/17/2010,48:33.0,7,25
6461097,6351,2/17/2010,56:04.0,7,25
6461093,6351,2/17/2010,04:20.0,12,25
6461089,6351,2/17/2010,06:29.0,7,25
6461085,6351,2/17/2010,08:43.0,7,25
6461081,6351,2/17/2010,09:20.0,7,25
6461077,6351,2/17/2010,10:15.0,7,25
6461073,6351,2/17/2010,11:33.0,7,25
6461069,6351,2/17/2010,12:47.0,4,25
6461065,6351,2/17/2010,13:43.0,7,25
6461061,6351,2/17/2010,14:22.0,4,25
6461057,6351,2/17/2010,14:56.0,7,25
6461053,6351,2/17/2010,15:42.0,6,25
6461049,6351,2/17/2010,16:31.0,7,25
6461045,6351,2/17/2010,17:19.0,7,25
6461041,6351,2/17/2010,00:35.0,934,25
6461037,6351,2/17/2010,03:58.0,7,25
6461033,6351,2/17/2010,06:05.0,6,25
6461013,6351,2/23/2010,40:09.0,7,25
6461009,6351,2/23/2010,41:40.0,6,25
6461005,6351,2/23/2010,43:12.0,6,25
6461001,6351,2/23/2010,48:28.0,3,25
6460997,6351,2/23/2010,49:11.0,7,25
6460993,6351,2/23/2010,49:58.0,7,25
6460989,6351,2/23/2010,51:00.0,7,25
6460985,6351,2/23/2010,51:47.0,6,25
6460981,6351,2/23/2010,53:54.0,5,25
6460977,6351,2/23/2010,54:54.0,7,25
6460973,6351,2/23/2010,59:11.0,934,25
6460959,6351,3/2/2010,56:54.0,3,21
6460953,6351,3/2/2010,58:44.0,7,21
6460949,6351,3/2/2010,59:28.0,3,21
6460945,6351,3/2/2010,00:05.0,3,21
6460941,6351,3/2/2010,00:46.0,3,21
6460937,6351,3/2/2010,01:40.0,3,21
6460933,6351,3/2/2010,02:22.0,3,21
6460750,6351,3/7/2010,30:59.0,934,26
6460746,6351,3/7/2010,31:32.0,7,26
6460742,6351,3/7/2010,32:26.0,7,25
6460738,6351,3/7/2010,34:24.0,7,25
6460734,6351,3/7/2010,36:06.0,7,25
6460730,6351,3/7/2010,37:12.0,7,25
6460726,6351,3/7/2010,37:51.0,7,25
6460721,6351,3/7/2010,38:59.0,7,32
6460717,6351,3/7/2010,39:39.0,7,25
6460713,6351,3/7/2010,40:18.0,7,32
6460709,6351,3/7/2010,41:07.0,7,32
6460705,6351,3/7/2010,41:55.0,7,32
6460701,6351,3/7/2010,43:04.0,7,25
6460697,6351,3/7/2010,43:48.0,7,25
6460692,6351,3/9/2010,51:39.0,12,32
6460688,6351,3/9/2010,52:56.0,7,32
6460684,6351,3/9/2010,00:37.0,7,25
6460680,6351,3/9/2010,01:26.0,7,25
6460676,6351,3/9/2010,07:49.0,7,25
6460672,6351,3/9/2010,10:10.0,7,25
6460662,6351,3/18/2010,04:49.0,934,25
6460657,6351,3/18/2010,06:13.0,6,25
6460653,6351,3/18/2010,08:21.0,7,25
6460649,6351,3/18/2010,09:28.0,4,25
6460645,6351,3/18/2010,11:06.0,4,25
6460641,6351,3/18/2010,13:42.0,934,25
1488583,6411,12/17/2009,18:59.0,7,32
1488577,6411,12/17/2009,19:56.0,6,32
1488573,6411,12/17/2009,21:51.0,934,32
1488569,6411,12/17/2009,23:28.0,12,32
1488565,6411,12/17/2009,24:58.0,7,25
1488561,6411,12/17/2009,26:10.0,7,25
1488557,6411,12/17/2009,28:50.0,4,25
1488553,6411,12/17/2009,34:05.0,4,25
821492,6477,8/21/2010,52:43.0,12,32
821488,6477,8/21/2010,05:24.0,934,32
821484,6477,8/21/2010,36:49.0,6,32
821480,6477,8/21/2010,16:01.0,3,25
821476,6477,8/21/2010,36:23.0,3,32
821472,6477,8/21/2010,01:14.0,5,32
821468,6477,8/21/2010,21:39.0,6,32
821464,6477,8/22/2010,54:25.0,12,32
821460,6477,8/22/2010,55:21.0,7,32
821455,6477,8/22/2010,32:28.0,12,32
821451,6477,8/22/2010,25:18.0,5,32
821447,6477,8/22/2010,28:01.0,12,32
821443,6477,8/22/2010,05:07.0,3,33
16748858,6697,2/26/2010,10:23.0,934,32
16748854,6697,2/26/2010,17:46.0,12,32
16748830,6697,2/26/2010,51:57.0,934,32
16748798,6697,2/26/2010,51:19.0,6,32
16748568,6697,2/28/2010,24:52.0,6,32
16748564,6697,2/28/2010,25:30.0,934,32
16748546,6697,2/28/2010,46:15.0,6,32
16748510,6697,2/28/2010,48:42.0,6,25
16748499,6697,2/28/2010,55:18.0,6,32
16748471,6697,2/28/2010,21:36.0,6,25
16748185,6697,3/7/2010,59:31.0,6,32
16748090,6697,3/7/2010,43:16.0,5,32
16747988,6697,3/7/2010,16:47.0,6,32
16747984,6697,3/7/2010,17:47.0,5,32
7887214,6716,10/3/2009,39:33.0,7,32
7887210,6716,10/3/2009,25:31.0,4,25
7887206,6716,10/3/2009,28:52.0,5,32
7887202,6716,10/3/2009,38:27.0,4,25
7887198,6716,10/3/2009,39:08.0,12,25
7887193,6716,10/4/2009,26:54.0,3,25
7887188,6716,10/4/2009,28:27.0,7,25
7887184,6716,10/4/2009,29:15.0,7,25
7887180,6716,10/4/2009,33:56.0,7,25
7887176,6716,10/4/2009,34:28.0,6,25
7887172,6716,10/4/2009,35:11.0,7,25
7887168,6716,10/4/2009,36:03.0,7,25
7887164,6716,10/4/2009,57:27.0,3,25
7887160,6716,10/4/2009,30:51.0,6,32
7887156,6716,10/4/2009,31:33.0,6,32
7887152,6716,10/4/2009,32:06.0,12,32
7887148,6716,10/4/2009,32:51.0,6,32
7887144,6716,10/4/2009,33:20.0,934,32
7887140,6716,10/4/2009,49:38.0,5,33
7887136,6716,10/4/2009,04:28.0,5,32
7887132,6716,10/4/2009,05:05.0,12,32
7887128,6716,10/4/2009,05:52.0,5,32
7887124,6716,10/4/2009,06:26.0,5,32
7887120,6716,10/4/2009,29:24.0,5,32
7887116,6716,10/4/2009,04:07.0,12,32
7887112,6716,10/4/2009,07:21.0,12,32
7887108,6716,10/4/2009,20:55.0,4,32
7887104,6716,10/4/2009,37:16.0,5,32
7887100,6716,10/4/2009,03:07.0,12,32
7887096,6716,10/4/2009,06:24.0,5,32
7887092,6716,10/4/2009,11:12.0,12,32
7887088,6716,10/4/2009,20:49.0,12,32
7887084,6716,10/5/2009,47:05.0,934,25
7887080,6716,10/5/2009,46:46.0,7,33
7887076,6716,10/5/2009,02:22.0,934,25
7887072,6716,10/5/2009,06:48.0,7,25
7887068,6716,10/5/2009,47:28.0,6,25
7887063,6716,10/5/2009,49:43.0,4,25
7887057,6716,10/8/2009,12:56.0,6,25
7887053,6716,10/8/2009,38:21.0,12,25
7887049,6716,10/8/2009,30:25.0,6,25
7887045,6716,10/8/2009,02:13.0,7,25
7887041,6716,10/8/2009,00:03.0,4,25
7887037,6716,10/8/2009,00:51.0,7,25
7887033,6716,10/8/2009,01:32.0,12,25
7887029,6716,10/8/2009,01:58.0,7,25
7887025,6716,10/8/2009,02:50.0,934,25
7887021,6716,10/11/2009,29:52.0,934,25
7887017,6716,10/11/2009,49:57.0,7,25
7887013,6716,10/11/2009,10:22.0,7,25
7887009,6716,10/11/2009,26:51.0,7,25
7887005,6716,10/11/2009,27:16.0,7,25
7887001,6716,10/12/2009,41:39.0,934,25
7886997,6716,10/12/2009,41:04.0,3,25
7886993,6716,10/12/2009,29:52.0,7,25
7886989,6716,10/12/2009,55:10.0,7,25
7886985,6716,10/12/2009,31:51.0,4,25
7886942,6716,10/21/2009,39:48.0,934,25
7886938,6716,10/21/2009,40:15.0,934,25
7886934,6716,10/21/2009,15:48.0,7,25
7886930,6716,10/21/2009,34:20.0,934,25
7886926,6716,10/21/2009,36:54.0,12,32
7886901,6716,10/26/2009,19:39.0,7,25
7886897,6716,10/26/2009,20:13.0,7,25
7886893,6716,10/26/2009,21:09.0,7,25
7886889,6716,10/26/2009,21:30.0,6,25
7886885,6716,10/26/2009,45:33.0,6,25
7886575,6716,2/6/2010,23:29.0,5,25
7886571,6716,2/6/2010,59:57.0,5,32
7886567,6716,2/6/2010,08:34.0,5,32
7886563,6716,2/6/2010,14:27.0,12,32
7886559,6716,2/6/2010,20:21.0,12,32
7886555,6716,2/6/2010,20:48.0,12,32
7886551,6716,2/6/2010,29:36.0,3,32
7886547,6716,2/6/2010,44:10.0,5,32
7886543,6716,2/6/2010,44:40.0,12,32
7886156,6716,5/16/2010,35:55.0,6,25
7886152,6716,5/16/2010,05:19.0,5,32
7886148,6716,5/16/2010,45:07.0,7,32
7886144,6716,5/16/2010,55:46.0,12,32
7885932,6716,7/1/2010,22:13.0,7,25
7885928,6716,7/1/2010,40:57.0,5,32
7885924,6716,7/1/2010,44:33.0,3,33
7885920,6716,7/1/2010,03:28.0,5,25
7885916,6716,7/1/2010,28:22.0,5,25
9054174,6913,9/9/2010,22:12.0,7,25
9054170,6913,9/9/2010,56:07.0,7,25
9054166,6913,9/9/2010,57:23.0,7,25
9054162,6913,9/9/2010,37:44.0,12,32
4826853,7077,10/4/2009,00:51.0,6,25
4826849,7077,10/4/2009,29:19.0,7,25
4826845,7077,10/4/2009,56:19.0,4,25
4826841,7077,10/4/2009,59:55.0,4,25
4826837,7077,10/4/2009,12:52.0,7,25
4826833,7077,10/4/2009,53:41.0,7,25
2722880,7116,2/24/2010,56:17.0,12,25
2722876,7116,2/24/2010,14:54.0,12,32
2722872,7116,2/24/2010,22:50.0,5,32
2722868,7116,2/24/2010,10:33.0,12,32
12162460,7620,1/2/2011,59:15.0,5,32
12162456,7620,1/2/2011,07:21.0,5,32
12162452,7620,1/2/2011,15:16.0,5,32
12162448,7620,1/2/2011,25:03.0,6,25
12162444,7620,1/2/2011,58:29.0,934,25
12162440,7620,1/2/2011,01:46.0,934,25
12162436,7620,1/2/2011,12:16.0,934,25
12162432,7620,1/2/2011,14:22.0,934,25
12162428,7620,1/2/2011,22:30.0,5,25
12162424,7620,1/2/2011,06:34.0,934,25
12162420,7620,1/2/2011,26:34.0,5,25
12162416,7620,1/2/2011,01:00.0,5,32
23121854,7826,11/9/2010,55:09.0,3,21
24013654,7829,9/19/2010,21:07.0,6,32
24013650,7829,9/19/2010,15:31.0,12,32
24013644,7829,9/19/2010,07:01.0,5,32
24013640,7829,9/19/2010,38:54.0,6,32
24013636,7829,9/19/2010,11:40.0,4,25
21137366,7845,10/9/2010,15:35.0,934,32
21137362,7845,10/9/2010,16:34.0,5,32
21137358,7845,10/9/2010,17:58.0,934,32
21137354,7845,10/9/2010,24:15.0,934,32
21137350,7845,10/9/2010,26:36.0,3,32
21137346,7845,10/9/2010,27:49.0,5,32
21137342,7845,10/9/2010,29:50.0,934,32
21137338,7845,10/9/2010,31:52.0,12,32
21137334,7845,10/10/2010,58:18.0,7,32
21137330,7845,10/10/2010,03:23.0,12,32
21137326,7845,10/10/2010,04:32.0,12,33
21137321,7845,10/10/2010,06:14.0,7,32
21137317,7845,10/10/2010,40:07.0,6,32
21136477,7845,4/9/2011,47:08.0,7,32
21136473,7845,4/9/2011,48:25.0,7,32
21136468,7845,4/9/2011,05:05.0,3,32
21136464,7845,4/9/2011,06:37.0,5,32
21136460,7845,4/9/2011,08:12.0,12,32
21136456,7845,4/9/2011,11:49.0,5,32
21136452,7845,4/9/2011,23:21.0,12,32
21136448,7845,4/9/2011,24:46.0,12,32
21136444,7845,4/9/2011,27:48.0,12,32
21136440,7845,4/9/2011,47:20.0,12,32
34015,7902,3/9/2010,25:50.0,3,21
34011,7902,3/9/2010,57:55.0,3,25
34007,7902,3/9/2010,04:55.0,934,25
34003,7902,3/9/2010,54:20.0,3,21
19443498,7903,10/23/2009,08:59.0,4,25
19443494,7903,10/23/2009,40:17.0,7,18
19443490,7903,10/23/2009,59:16.0,7,25
19443486,7903,10/23/2009,48:22.0,7,18
17688707,7971,11/22/2009,24:49.0,5,25
17688703,7971,11/22/2009,39:04.0,5,32
17688699,7971,11/22/2009,51:47.0,4,25
17688695,7971,11/22/2009,02:17.0,3,25
17688458,7971,12/13/2009,39:10.0,7,32
17688454,7971,12/13/2009,51:23.0,7,32
17688450,7971,12/13/2009,43:15.0,6,32
17688446,7971,12/13/2009,44:16.0,934,32
17688442,7971,12/13/2009,14:11.0,12,32
17688438,7971,12/13/2009,14:35.0,7,32
17688434,7971,12/13/2009,14:58.0,7,32
17688430,7971,12/13/2009,49:55.0,12,32
17688426,7971,12/13/2009,28:57.0,7,25
17688422,7971,12/13/2009,29:26.0,7,25
17688418,7971,12/13/2009,29:50.0,7,25
17688414,7971,12/13/2009,30:25.0,3,25
17688410,7971,12/13/2009,31:07.0,4,25
17688406,7971,12/13/2009,33:38.0,7,25
17688402,7971,12/13/2009,34:01.0,7,25
17688398,7971,12/13/2009,34:29.0,4,25
17688394,7971,12/13/2009,35:44.0,3,25
17688390,7971,12/13/2009,56:49.0,6,25
17688386,7971,12/13/2009,58:35.0,4,25
17687506,7971,1/2/2010,51:45.0,3,25
17687502,7971,1/2/2010,52:07.0,6,25
17687498,7971,1/2/2010,52:34.0,3,25
17687492,7971,1/2/2010,53:19.0,934,25
17687488,7971,1/2/2010,57:53.0,934,25
17687483,7971,1/2/2010,00:10.0,7,25
17687479,7971,1/2/2010,02:39.0,7,25
17687475,7971,1/2/2010,05:17.0,7,32
17687471,7971,1/2/2010,05:48.0,6,25
17687467,7971,1/2/2010,14:14.0,6,25
17687463,7971,1/2/2010,16:32.0,934,25
17687459,7971,1/2/2010,18:19.0,7,25
17687455,7971,1/2/2010,19:35.0,6,25
17687451,7971,1/2/2010,20:49.0,6,32
17687446,7971,1/2/2010,21:30.0,6,32
17687442,7971,1/2/2010,23:03.0,934,32
17687438,7971,1/2/2010,23:29.0,4,32
17687434,7971,1/2/2010,23:56.0,934,32
17687430,7971,1/2/2010,24:27.0,934,32
17687426,7971,1/2/2010,24:48.0,7,32
17687422,7971,1/2/2010,25:15.0,934,32
17687418,7971,1/2/2010,25:45.0,4,32
17687414,7971,1/2/2010,26:10.0,7,32
17687410,7971,1/2/2010,26:38.0,7,32
17687406,7971,1/2/2010,27:15.0,7,32
17687402,7971,1/2/2010,27:44.0,7,32
17687398,7971,1/2/2010,28:27.0,7,32
17687394,7971,1/2/2010,30:29.0,7,32
